review/appearance,beer/style,review/palate,review/taste,beer/name,review/timeUnix,beer/ABV,beer/beerId,beer/brewerId,review/timeStruct,review/overall,review/text,user/profileName,review/aroma,user/gender,user/birthdayRaw,user/birthdayUnix,user/ageInSeconds
2.5,Low Alcohol Beer,2.5,2.5,Paulaner Original MÃ¼nchner Alkoholfrei,1052596719,,3771,124,"{'isdst': 0, 'mday': 10, 'hour': 19, 'min': 58, 'sec': 39, 'mon': 5, 'year': 2003, 'yday': 130, 'wday': 5}",2.5,"Bought locally (Grapevine refrigerated shelves), a couple of weeks in my fridge, reviewed 45F-55F.		A smallish, white head dies quickly to nothing, leaving minimal, runny lacing. The dirty-gold beer is crystal clear.		The smell is dominated by corn syrup, with just a touch of schpoonk. The corn syrup front is followed by a thin middle that starts to turn slightly sour. Strange. The sourness follows through to the finish, where a slight chemical note creeps in. Some grain and corn in the aftertaste. This is a pretty good NA, but there are several I like better.",kbub6f,3.0,Male,"Feb 27, 1968",-58204800.0,1476540247.0
3.5,Low Alcohol Beer,3.0,3.5,Paulaner Original MÃ¼nchner Alkoholfrei,1048190185,,3771,124,"{'isdst': 0, 'mday': 20, 'hour': 19, 'min': 56, 'sec': 25, 'mon': 3, 'year': 2003, 'yday': 79, 'wday': 3}",3.5,"Crystal-clear medium golden color; the head is small and snow-white; there is an abundance of carbonation with really good lace. The unfermented wort notes dominate aroma, there are also some slight hops. Taste begins with sharp carbonation, then sweet honey-like malt notes, which fade into mild hop bitterness. Finish is dry, crisp, and clean. The mouth feel is pleasant, although not exceptional. Overall, this is one of the better NA beers that I have sampled.",Pegasus,3.5,,,,
3.5,Low Alcohol Beer,3.0,3.5,Paulaner Original MÃ¼nchner Alkoholfrei,1031379480,,3771,124,"{'isdst': 0, 'mday': 7, 'hour': 6, 'min': 18, 'sec': 0, 'mon': 9, 'year': 2002, 'yday': 250, 'wday': 5}",3.5,"One of the most unique colors I've ever seen in a beer. You can see as you're pouring it that it's very light, and yet it has a bronze cast to it in the glass. The bright white head cannot hold, and quickly drops to a limited collar. It does, however, leave some spotty lace throughout the glass. The aroma has the grainy malt aroma of most non-alcohol beers, but also includes a richer note - maybe a touch of Munich malt? The body is thin, and when coupled with a light - but very fine - carbonation level, the mouthfeel is lightly crisp. The flavor is very one-sided with just a dryly grainy maltiness and lightly herbal hoppiness. It finishes dry, with a light bitterness and a lingering grainy flavor. A very unique NA that I'd surely rank within the top 5 alongside Guinness' Kaliber and Anheiseur-Busch's O'Doul's.",NeroFiddled,3.5,,,,
3.0,Low Alcohol Beer,2.0,1.0,ThomasBrau,1310438247,0.5,23697,124,"{'isdst': 0, 'mday': 12, 'hour': 2, 'min': 37, 'sec': 27, 'mon': 7, 'year': 2011, 'yday': 193, 'wday': 1}",1.5,"Putrid Tasting beer, makes me winder if toilet water would be preferable in my glass. Pours golden with nice clarity but minimal head. Nose is skunky with a cooked vegetable character that is appalling. Foul cooked veggies on palate too. Some rice maybe.",yemenmocha,1.0,Male,,,
3.5,Low Alcohol Beer,3.0,3.0,ThomasBrau,1278384998,0.5,23697,124,"{'isdst': 0, 'mday': 6, 'hour': 2, 'min': 56, 'sec': 38, 'mon': 7, 'year': 2010, 'yday': 187, 'wday': 1}",3.5,"Look - Darker straw color, darker than I would have expected. Very good carbonation with about half a finger's worth of foam.		Smell - Very sweet smelling, like a sweet German pils. Flowery type of aroma.		Taste - I grabbed this one by mistake thinking it was a normal acoholic beer. This the first non-alcohol beer I've ever had, so not a whole lot of expectation. As in the smell, there's a bit of sweetness, like some sort of juice. Strong hoppy type of taste, but it feels like it's there as an additive, and not actually part of the beer. Still, closer to a beer taste than I was expecting.		Mouthfeel - very light and watery. 		Drinkability - kind of low as far as beers go. Again, the taste was close to that of a German pils, but a little fake tasting. As far as repeat drinking, since one would have to be drowning in the stuff to get a buzz, I'd say it's safe enough to go back to a few times.",Nerudamann,2.5,,,,
4.0,Low Alcohol Beer,1.5,3.0,ThomasBrau,1267574481,0.5,23697,124,"{'isdst': 0, 'mday': 3, 'hour': 0, 'min': 1, 'sec': 21, 'mon': 3, 'year': 2010, 'yday': 62, 'wday': 2}",3.5,"12 oz. bottle,		A: Pours a golden yellow with a nice white head, good retention, some lace.		S: Light bready malt.		T: Tastes like beer. Solid Helles-type malt, notes of noble hops. Some mineral/carbonic acid flavour.		M: Overcarbonated, thin, the lack of alcohol gives it a soda feel, not smooth.		D: The best near beer I've had though I haven't had many. This is a low alcohol beer that could fool a lot of people into thinking it was a light Helles blind.",Halcyondays,2.5,,,,
3.0,Low Alcohol Beer,3.0,2.5,ThomasBrau,1267057384,0.5,23697,124,"{'isdst': 0, 'mday': 25, 'hour': 0, 'min': 23, 'sec': 4, 'mon': 2, 'year': 2010, 'yday': 56, 'wday': 3}",2.5,"Pours a macro yellow color with a white head. The aroma is lots of corn with some malty sweetness. The flavor is sweet corn, it tastes like a very sweet macro lager. Medium mouthfeel and medium carbonation. This is not very good, but it is not much worse than most of the large BMC lagers, even though it is a low alcohol beer.",Mora2000,2.5,,,,
4.0,Low Alcohol Beer,2.5,3.5,ThomasBrau,1266282756,0.5,23697,124,"{'isdst': 0, 'mday': 16, 'hour': 1, 'min': 12, 'sec': 36, 'mon': 2, 'year': 2010, 'yday': 47, 'wday': 1}",3.5,"Longneck bottle poured into a tulip glass because that's how I roll. Ever so pale straw colored with an actually adorable white head with nice retention and lacing. Aromas of honey, pear, and some pleasant grains. I like the smell, it just needs some hops to balance it out. Tastes like apple juice, and a crisp mild bittering that gives it a semblance of balance. Touches of grain, no off flavors. The body is light, with moderate to low carbonation. The carbonation leaves quite fast after a few agitations and it is left being too watery. This is almost like a beer soda, which is exactly what I would expect from a non-alcoholic beer after all. This is a decent drink.",vacax,3.5,Male,"Feb 11, 1982",382262400.0,1036073047.0
2.0,Low Alcohol Beer,1.5,1.0,ThomasBrau,1253511278,0.5,23697,124,"{'isdst': 0, 'mday': 21, 'hour': 5, 'min': 34, 'sec': 38, 'mon': 9, 'year': 2009, 'yday': 264, 'wday': 0}",1.0,"[Appearance]: Light golden color, clear, lots of big bubbles, some head, no lacing. 	[Smell]: It has a weird smell to it. Wet cardboard with some moldiness and soil. Very unpleasant aroma. 	[Taste]: Awful!! Same as aroma, but a lot worst. The aftertaste is just horrible.	[Mouthfeel]: Light, mild carbonation. 	[Drinkability]: Nope!! Not drinkable.		note: I've enjoyed Paulaner Hefeweizen, Oktoberfest and Munich Lager, but ThomasBrau Non-Alcoholic Brew is pure sh*t.",mjurney,1.0,Male,"Nov 16, 1977",248515200.0,1169820247.0
2.0,Low Alcohol Beer,1.5,2.0,ThomasBrau,1224368518,0.5,23697,124,"{'isdst': 0, 'mday': 18, 'hour': 22, 'min': 21, 'sec': 58, 'mon': 10, 'year': 2008, 'yday': 292, 'wday': 5}",2.0,"Poured from a 12oz bottle into a US tumbler pint glass.		A: The beer is an almost clear gold color, with a very thin white head that fades quickly and leaves a thin lace on the glass.		S: The aroma is of skunky yeast and malt with a touch of hops.		T: The taste is mostly a light malt sweetness with a very mild hops presence. However, it's a sweetness that you can get used to as it gets a little bit more balance as you continue to drink it, despite not having much breadiness to temper the sweetness. The after-taste likewise is slightly sweet.		M: Crisp but not very smooth, very light body, very high carbonation, finish is clean.		D: Not very tasty, goes down quite easily though, not filling at all, knowing that this is an NA I was not expecting much but was determined to keep an open mind, however this beer still disappointed, especially since I had previously tried some very good beers from this brewer.",TheManiacalOne,1.0,,,,
2.5,Low Alcohol Beer,3.0,3.5,ThomasBrau,1207257556,0.5,23697,124,"{'isdst': 0, 'mday': 3, 'hour': 21, 'min': 19, 'sec': 16, 'mon': 4, 'year': 2008, 'yday': 94, 'wday': 3}",4.5,"Color is extremely pale straw with not much carbonation in the body. Has a thin head but leaves some specks of lacing. Smells of pale malts with a touch of a grainy cereal twang that I like. The hops present give off aromas of herbs. Flavor is lightly sweet with a sizable dose of pale, crackery malts that remind me of a helles. Has a bit of hops toward the end that give it an herbal/grassy thing. Has a little weird sour note in the finish along with a seltzery wateriness. Mouthfeel is thin, light, and with a prickly carbonation. Highly drinkable and I could see myself throwing these back as some sort of soft drink but without the overbearing sweetness of a soda.",goochpunch,4.0,,,,
2.5,Low Alcohol Beer,3.0,2.5,ThomasBrau,1195314117,0.5,23697,124,"{'isdst': 0, 'mday': 17, 'hour': 15, 'min': 41, 'sec': 57, 'mon': 11, 'year': 2007, 'yday': 321, 'wday': 5}",2.5,"I like NA's, call me crazy (my friends all do) but sometimes a low alcohol can be very satisfying! Pours a light golden colour, some foam but just under decent for a german NA .. a good clean taste but really could be better, there are better reduced alcohol beers out there..",Onslow,1.5,,,,
3.0,Low Alcohol Beer,1.5,1.0,ThomasBrau,1162647164,0.5,23697,124,"{'isdst': 0, 'mday': 4, 'hour': 13, 'min': 32, 'sec': 44, 'mon': 11, 'year': 2006, 'yday': 308, 'wday': 5}",1.0,"This review is part of NA Shootout (With Blanks) II and should be read in tandem with my review of O'Doul's Amber. A German NA beer won the first Shootout, but then only German NAs were entered. Let's see how beer one fares against A-B's take on the style. Don't expect any bloodshed since they're firing blanks after all.		ThomasBrau's color is simple amber. Actually, it's darker than expected, but still pales in comparison to its (probably) artificially-colored counterpart. This beer is clearly superior when it comes to head and lace. The ivory cap looks amazing, considering the style, and deposits an impressive amount of attractive lace as well.		The nose on this beer is nasty, there's just no other way to say it. It smells like a combination of clay, wallpaper paste and wet cardboard. I might chalk all that up to age, but it isn't an old bottle. I hope that it tastes vastly different than it smells or this Shootout will be over almost before it begins.		This stuff is vile, vile, vile and should be considered the undisputed poster child for the worst aspects of NA beer. It tastes pretty much like it smells, so please don't ask me to run through the murderer's row of crapalicious aromas/flavors again. O'Doul's Amber is the outlier here. ThomasBrau is how most low alcohol beer tastes, at least in my limited experience.		The body/mouthfeel is really no different on this beer in terms of heft (if that word is even appropriate to describe something so incredibly light in the mouth). Where it loses ground is in terms of carbonation. There's very little here and it gives the beer an insipid feel that does the ghastly flavor no favors.		Paulaner's ThomasBrau lost NA Shootout (With Blanks) II as soon as I got a whiff of it. I went through the motions of evauating the rest of its attributes though, despite the fact that I was repulsed each time I forced myself to drink a mouthful. I have a few other German NAs in my cellar, ready and waiting for future Shootouts. Let's hope they have some redeeming qualities because this dreck has absolutely none at all.",BuckeyeNation,1.0,,,,
3.0,Low Alcohol Beer,2.5,2.5,ThomasBrau,1156820119,0.5,23697,124,"{'isdst': 0, 'mday': 29, 'hour': 2, 'min': 55, 'sec': 19, 'mon': 8, 'year': 2006, 'yday': 241, 'wday': 1}",2.5,"Appearance: Deep golden in color, quite clear, with a modest, persistent white head, fine scattered lacing, and moderate slow-rising carbonation.		Aroma: Slightly sweet caramel malt aroma, a bit like caramel corn, very little hop presence.		Taste: Opens with a slightly over-the-top caramel sweetness, rather like unfermented wort. There is a hint of toasted malt at the finish and a bit of metallic hops. The finish is fairly clean, with a lingering touch of caramel.		Mouth feel: A bit thin, overall, rather like a soft drink; not unpleasant, just a bit thin.		Drinkability/notes: Not bad really, but it is not a beer. O'Doul's seems the best choice among the non-alcoholic ""beers"".		Presentation: Packaged in a twelve-ounce brown glass euro-style longneck bottle, served in a standard pint tap glass.",Pegasus,2.5,,,,
3.5,Low Alcohol Beer,3.5,2.0,ThomasBrau,1155603305,0.5,23697,124,"{'isdst': 0, 'mday': 15, 'hour': 0, 'min': 55, 'sec': 5, 'mon': 8, 'year': 2006, 'yday': 227, 'wday': 1}",2.5,"Picked up a 6 while I was on medicine and couldn't drink alcoholic beer, a week and half ago. Pours out a bright gold color with some actual white fluffy foam, a plus over the Warsteiner non-alcoholic I just had. Very bland nose, just some vague hints of maltiness. Flavor is somewhat metallic, no hops to speak of, and poor malt quality. Body not bad for a helles, fairly crisp and light.		Not recommended, this is a poor choice among non-alcohol beers.",allengarvin,2.5,Male,"Apr 9, 1969",-23040000.0,1441375447.0
2.5,Low Alcohol Beer,2.0,2.5,ThomasBrau,1148606409,0.5,23697,124,"{'isdst': 0, 'mday': 26, 'hour': 1, 'min': 20, 'sec': 9, 'mon': 5, 'year': 2006, 'yday': 146, 'wday': 4}",2.5,"Poured a pale, clear yellow with a nice, big, frothy white head. Aroma was slightly grainy malt and a little complexity, but overall it smelled like most NAs. Decent flavor; sweet, but lacking the typical Munich character I was hoping for. Taste was pretty NA standard. Mouthfeel was quite thin, and drinkability was average at best.		Disappointing beer for me as Paulaner is my favorite German brewery and I was hoping this would be a winner. Buy some O'Doul's instead and save yourself a few bucks.",shererjt,2.5,Male,"Jan 10, 1971",32342400.0,1385993047.0
3.0,Low Alcohol Beer,3.0,2.0,ThomasBrau,1135058114,0.5,23697,124,"{'isdst': 0, 'mday': 20, 'hour': 5, 'min': 55, 'sec': 14, 'mon': 12, 'year': 2005, 'yday': 354, 'wday': 1}",2.5,"Unfortunately, this one suffers from the same problems that plague many other beers of the style: lack of bite or richness (no hop bite, weak finish, general blandness, etc.) plus an unappetizing, sickly sweet honey flavor and aroma. But relative to other low-alcohol beers, its pretty good. However, that expression in the land of the blind, the one eyed man is king comes to mind",arguemaniac,2.0,Male,"Oct 25, 1982",404377200.0,1013958247.0
3.0,Low Alcohol Beer,2.0,2.5,ThomasBrau,1127187701,0.5,23697,124,"{'isdst': 0, 'mday': 20, 'hour': 3, 'min': 41, 'sec': 41, 'mon': 9, 'year': 2005, 'yday': 263, 'wday': 1}",2.0,"Bottle date is one of the most clear I have seen in recent memory!	Just month and year: Produced 0804		An adequate if unremarkable clear yellow color with a puffy white head that falls apart rapidly.		Whoa the aroma.	Metallic grainy cereal wort water.	Brought back memories of tasting Carribean Maltas. Not good.		The taste was not as offensive as the aroma itself.	The finish and drinkability were impaired by that lingering smell.		The bottle does advise ""Serve Cold""- you'd have to get it close to slush to drink a few of these.		Well- I likely won't be searching for more NA brew unless there is a sleeper out there.",brewQ,2.0,,,,
3.0,Low Alcohol Beer,2.5,2.5,ThomasBrau,1116296472,0.5,23697,124,"{'isdst': 0, 'mday': 17, 'hour': 2, 'min': 21, 'sec': 12, 'mon': 5, 'year': 2005, 'yday': 137, 'wday': 1}",2.5,"A passable brew, somewhat better than the macros being served, but without the alcohol. Some lace in the glass, transparent and light yellow. Smells like beer, tastes like watery beer. Fizziness, drinkable. Dry aftertaste, little malt. Crisp, appropriate with the meal for a long night ahead.",northyorksammy,2.5,,,,
3.5,Low Alcohol Beer,3.0,3.5,Paulaner Hefe-Weissbier Alkoholfrei,1320281368,,3766,124,"{'isdst': 0, 'mday': 3, 'hour': 0, 'min': 49, 'sec': 28, 'mon': 11, 'year': 2011, 'yday': 307, 'wday': 3}",3.5,"Orange color, semi opaque, the hefe has the normal effect, small bubbles, the carb is almoust null. some waste on the glass, the head is richy and creamy		smell is better than expected, the usual hefe weissbier aroma		the taste is good enough, is just like a normal paulaner, the wheat flaovur is noticed, the end is a little bit different",treque,3.5,Male,,,
4.0,Low Alcohol Beer,4.5,3.5,Paulaner Hefe-Weissbier Alkoholfrei,1307276433,,3766,124,"{'isdst': 0, 'mday': 5, 'hour': 12, 'min': 20, 'sec': 33, 'mon': 6, 'year': 2011, 'yday': 156, 'wday': 6}",4.0,"This is a very good low alcohol Weibier! A few weeks ago i was visiting my beerbuddy Don (Digita7693) in his hometown Kassel in Germany. We went to an Indian restaurant in Kassel which was great. They served us this version...		Poured in the original glass the beer looks great. Cloudy lightbrown to darkyellow fluid and lots of head. Pour this one quitly in the glass to get best results.		Good taste, this is a great beer when you have to drive afterwards. Not watery in the mouth. The mouthfeel is high but i noted this for the good quality of taste.",Brabander,3.5,,,,
4.0,Low Alcohol Beer,1.5,1.5,Paulaner Hefe-Weissbier Alkoholfrei,1283087903,,3766,124,"{'isdst': 0, 'mday': 29, 'hour': 13, 'min': 18, 'sec': 23, 'mon': 8, 'year': 2010, 'yday': 241, 'wday': 6}",3.0,"This beer is NOT RETIRED. I went to the Carrefour in Varna, Bulgaria today and found a great many of these on the shelf, when I didn't seen them about a month ago. The date on the bottle is 2/2/2010 So I think these are back into rotation.		A: Poured from the 500mL brown glass bottle into a weizen glass. The beer is a nice cloudy orange, just like a normal weiss, with a good amount of carbonation within. Head was very surprising - 3 and a half fingers, pure white, and with very good retention - something I haven't really seen in a low ABV beer before. Nice.		S: Heavy on the bready/biscuity notes, with a slight hint of yeast, like a waft of biscuits n the oven. Outside of that there is a slight hint of citrus and almost none of the stereotypical banana or bubblegum notes. In this way, this doesn't quite smell like a weiss, but it's not a bad smelling beer. 		T: Here's where the beer starts living up to the non-alcohol reputation. The beer has no backbone, and is very watery. There are some hints of bread or citrus, but almost invisible. This might as well be Bud Light, taste-wise. Almost nothing here. Finishes similar, a slight lick of some sort of light fruit, then just water all the way down. 		Notes: For a moment there this seems like a ""real beer,"" right up to the moment before it hits your tongue. Then everything fades back into reality. This might be a good beer substitute for someone on the wagon, but comes very short of being a good weiss. If I ever gave up alcohol, I don't think I'd go to NA beers, but get into something else instead. They just don't quite live up. That being said, I think this drink is probably near the top (if not at the top) of the NA list. Before drinking, it gives a good impression of being a real beer, which is really the point, isn't it?",BucBasil,3.5,,,,
3.5,Low Alcohol Beer,3.0,3.5,Paulaner Hefe-Weissbier Alkoholfrei,1173908928,,3766,124,"{'isdst': 0, 'mday': 14, 'hour': 21, 'min': 48, 'sec': 48, 'mon': 3, 'year': 2007, 'yday': 73, 'wday': 2}",3.5,"It looks pretty good. Tall cream colored head fades a little faster then I'd like, but not bad. Murky golden beer is duller then normal (I'm not sure that means anything, but it has a strange color to it). Smells good. Faint banana with hints of bubble gum and wheat. Mouthfeel is subpar for a Hefe-Weizen, but not totally lacking like most NA's. It's moderately light and fluffy, but it there is a strange faint lactic twang. The taste is almost absent. You get more flavor from breathing in just before you sip then you do from the actually liquid. There is an acidic flavor/feeling that dominates the flavor. There might be a hint of wheat underneath and a dash of lemon, but the yeasty/banana flavor is missing. There are no off-flavors or aromas, which is nice. With a touch of flavor this beer could be at the top of the NA list.",HappyHourHero,4.0,,,,
3.5,Low Alcohol Beer,1.0,1.5,Paulaner Hefe-Weissbier Alkoholfrei,1104781421,,3766,124,"{'isdst': 0, 'mday': 3, 'hour': 19, 'min': 43, 'sec': 41, 'mon': 1, 'year': 2005, 'yday': 3, 'wday': 0}",2.5,"I had this beer at a wedding, serving as Designated Driver. It was labeled ""Thomas-Brau"". Pours with a clear, golden color and a puffy, good-looking head. Aroma is of cooked vegtables and wet, uninspiring grain. Taste is hollow and empty, no real character at all. No mouthfeel whatsoeverslightly more appealing than soda water. ON the upside, it's better than O'Dools and other NA's. There is a beer flavor, and it's crisp and thirst-quenching. One of the best non-alcohol beers I've had.",Suds,2.0,,,,
3.5,Low Alcohol Beer,2.5,2.5,Bitburger Alkoholfrei,1311272389,,35837,613,"{'isdst': 0, 'mday': 21, 'hour': 18, 'min': 19, 'sec': 49, 'mon': 7, 'year': 2011, 'yday': 202, 'wday': 3}",3.0,"A: Clear golden pour with a kind of creamy white head that quickly sinks into very poor lacings.		S: Grainy, grassy with some bitterhops. Smells of smoked ham. Not very pleasant.		T: Actually rather strong taste, not too far from a Euro Pale Lager (a bad one). Some cheap malt with a corny feel. Grain and grass. Bitter hops.		M: Long bitter aftertaste. Body is thin as water and carbonation is rich.		O: This is not too far from the regular Bitburger (everything is poorer, but the bitterness is not bad).",Sunnanek,2.0,,,,
2.5,Low Alcohol Beer,1.5,1.5,Bitburger Alkoholfrei,1290470271,,35837,613,"{'isdst': 0, 'mday': 22, 'hour': 23, 'min': 57, 'sec': 51, 'mon': 11, 'year': 2010, 'yday': 326, 'wday': 0}",1.5,"the beer looks is clear golden color, with a very thin head that dissapear quickly	The smell is moushy, like a wet forest, mold-like	The taste was weird, not pleasant, luckily no aftertaste	It felt very thin and light in the mouth, almost watery.	I will not have a second one.",r3o,1.5,,,,
2.5,Low Alcohol Beer,2.0,2.0,Bitburger Alkoholfrei,1264455084,,35837,613,"{'isdst': 0, 'mday': 25, 'hour': 21, 'min': 31, 'sec': 24, 'mon': 1, 'year': 2010, 'yday': 25, 'wday': 0}",1.5,"OUCH - I dont even know why I tried this. Appaling stay clear, do NOT touch! The average look of the beer is its best feature by a wide stretch...		I do not even know what else to say and can barely hide my dislike even now. THin and sickly in taste like an adjunct lager but without the added benfit of getting you pissed and making you forget the taste.",DerBayer,1.0,,,,
1.5,Low Alcohol Beer,1.5,1.0,Bitburger Alkoholfrei,1227580273,,35837,613,"{'isdst': 0, 'mday': 25, 'hour': 2, 'min': 31, 'sec': 13, 'mon': 11, 'year': 2008, 'yday': 330, 'wday': 1}",1.0,"Bottle picked up at Trader Joe's, La Mesa. Pours a medium golden color. Malty, grainy aroma. Malty flavors dominate. Weird aftertaste and finish. Has that typical bready flavor most n/a's seem to have. Not too good but better than alot of pale lagers out there.",pwent,1.0,,,,
3.5,Low Alcohol Beer,1.5,2.0,Bitburger Alkoholfrei,1224182490,,35837,613,"{'isdst': 0, 'mday': 16, 'hour': 18, 'min': 41, 'sec': 30, 'mon': 10, 'year': 2008, 'yday': 290, 'wday': 3}",1.5,"This looks decent, gold with a medium white head that shrinks to a permanant thin head. 		The aroma is not bad but not great, being mild grain with herbal hops. 		The taste, though, is very thin, light, and dry. It's watery and has almost no malt or grain character. It's not bland, though, because it has a strong, grassy-bitter herb hp character that completely dominates the beer in the absence of malt or grain. The resulting character is bitter green grass. I guess that this is about as good was one can expect from non-alcoholic beer, but it's still pretty rough.",Offa,3.0,,,,
3.0,Low Alcohol Beer,2.5,2.0,Bitburger Alkoholfrei,1217115364,,35837,613,"{'isdst': 0, 'mday': 26, 'hour': 23, 'min': 36, 'sec': 4, 'mon': 7, 'year': 2008, 'yday': 208, 'wday': 5}",3.0,"Not too shabby. Pours a bright effervescent yellow, nice white head, looks okay. Even smells a bit like yeast.		Taste is overly carbonated, a bit watery, but definitely beerish. I mean, you could drink a whole bunch of these without being upset at the flavor, but why would you?",Overlord,2.0,,,,
3.5,Low Alcohol Beer,2.0,3.5,Bitburger Alkoholfrei,1199476973,,35837,613,"{'isdst': 0, 'mday': 4, 'hour': 20, 'min': 2, 'sec': 53, 'mon': 1, 'year': 2008, 'yday': 4, 'wday': 4}",3.5,Overall this beer smelled and tasted like a german style ale. Yellow fizzy color and some carbonation. However after sipping the beer it was apparent the beer lacked the carbonation of an alcoholic beer. I've noticed all the non-alcoholic beers I've tried have this charactieristic. The aftertaste has foral overtones. 		So far the best non-alcoholic beer i've tried. Available at Trader Joe's.,clipfert,3.5,,,,
3.0,Low Alcohol Beer,3.0,3.0,Bitburger Alkoholfrei,1173821630,,35837,613,"{'isdst': 0, 'mday': 13, 'hour': 21, 'min': 33, 'sec': 50, 'mon': 3, 'year': 2007, 'yday': 72, 'wday': 1}",3.5,"Pilsner style alcohol free beer. Decently tall froathy white head fades briskly. Glowing golden beer holds a few dozen streams of tiny bubbles. Solid herbal hop aroma with a light sweetness from the pale malts. Mouthfeel is a bit soft and the beer finishes clean. There is a faint sweetness in the flavor, and an astringent bitterness from the hops that comes off as slightly chemical. It's has the typical freaky hop flavor found in most non-alcoholic Pilsners, but it's not too pronounced. It's fine, and better then the typical American Macro NA so if you can find this and want to save your kidneys for another day give this one a try.",HappyHourHero,3.5,,,,
4.0,Low Alcohol Beer,3.5,3.5,Bitburger Drive,1306199763,0.5,5415,613,"{'isdst': 0, 'mday': 24, 'hour': 1, 'min': 16, 'sec': 3, 'mon': 5, 'year': 2011, 'yday': 144, 'wday': 1}",3.5,"First NA beer review courtesy of Mrs. Drabmuh, thanks!		Pours a golden straw color with a soapy white head that stayed around. Smell might not be wonderful, but for a beer with no real alcohol to speak of, this was pretty, pretty, pretty good. Aroma reminded me of Becks Light with some grains and pale malts. Taste is not bad at all and this blows away any macro lager that I can remember. Crisp and clean with ample carbonation.		Goddamn, I just wish they would tone down the alcohol and this motherfucker burned yo's throat. 		In all seriousness, not a bad beverage at all.",Lunch,2.5,,,,
4.0,Low Alcohol Beer,3.5,3.5,Bitburger Drive,1306177279,0.5,5415,613,"{'isdst': 0, 'mday': 23, 'hour': 19, 'min': 1, 'sec': 19, 'mon': 5, 'year': 2011, 'yday': 143, 'wday': 0}",3.5,"People hate this beer? I've had a bunch of NA beers lately for various reasons and I can say without hyperbole that I would have a hard time telling the difference between bitburger and bitburger drive. Seriously the BEST NA beer I've had to date, something I'd even have again.		Beer is yellow and clear with a decent head, no lacing and low carbonation.		Aroma really just isn't there. Very very mild.		Beer is thin but not sweet like most of them. It has a nice earthy hoppy bitterness at the back. There is a great pilsen malt flavor. The overall experience is kind of like a bad pilsner, boring pilsner but it is not a horrible sweet syrupy mess like most of these beers are. Like I said, the best I've had so far.",drabmuh,2.0,Male,,,
4.0,Low Alcohol Beer,1.0,1.5,Bitburger Drive,1291662071,0.5,5415,613,"{'isdst': 0, 'mday': 6, 'hour': 19, 'min': 1, 'sec': 11, 'mon': 12, 'year': 2010, 'yday': 340, 'wday': 0}",1.5,"Poured from a 330ml. bottle, best before 10-08-11.		Appearance: A pure white 3 finger head with a mostly clear pale gold body. Retention is better than expected with even some moderate lacing.		Smell: Some malt and corn but not offensive and actually not bad.		Taste: Tastes, well, like nothing. Leaves a grating bitterness that is not pleasant at all. A type of weird peppery feel is also present but this is not good.		Mouthfeel: Zero carbonation and feels like water. No thanks.		Drinkability: Not at all. A bit more than half was enough for me.		Overall: There are better alternatives, like soda or water. Looked good and smelt decent but everything else is forgettable.",papat444,3.5,Male,,,
2.5,Low Alcohol Beer,3.0,2.0,Bitburger Drive,1267593417,0.5,5415,613,"{'isdst': 0, 'mday': 3, 'hour': 5, 'min': 16, 'sec': 57, 'mon': 3, 'year': 2010, 'yday': 62, 'wday': 2}",2.0,"12 oz. bottle,		A: Pours yellow with a soft white head, fair retention, very light lace.		S: Nice hop nose off the bat, but pretty one-dimensional.		T: Bitter, carbonic acid taste. Really no malt flavour here, quite astringent.		M: Quite a bit smoother than the Paulaner, not overcarbonated, light-bodied.		D: Not one of the better German low ABV beers. Kind of a chore to drink in the end.",Halcyondays,3.0,,,,
3.0,Low Alcohol Beer,3.0,3.0,Bitburger Drive,1265822854,0.5,5415,613,"{'isdst': 0, 'mday': 10, 'hour': 17, 'min': 27, 'sec': 34, 'mon': 2, 'year': 2010, 'yday': 41, 'wday': 2}",3.0,"Pours a very light yellow with a small white head. The Aroma is filled with adjuncts, with the overall aroma being that of corn tortillas. The flavor is more of the same with some light hops in addition to the heavy corn. Thin mouthfeel and medium carbonation. The flavor of this beer is basically that of a major macro lager, only with none of the alcohol.",Mora2000,3.0,,,,
3.0,Low Alcohol Beer,3.0,3.0,Bitburger Drive,1207108532,0.5,5415,613,"{'isdst': 0, 'mday': 2, 'hour': 3, 'min': 55, 'sec': 32, 'mon': 4, 'year': 2008, 'yday': 93, 'wday': 2}",3.0,"Clear golden pee-pee color with slight pee-pee foam covering.		Mostly a grainy cooked barley smell with some carbonic whiffs ands a bit of dirt.		Almost tastes like a beer. Grainy flavor isn't as bad as most N/As I've tried, comes close to a bad Pils flavor. Somewhat watery and seems to have some generic acidic balance rather than hop balance. Almost drinkable. Good N/A.",BeerZack,2.0,,,,
