review/overall,user/gender,beer/style,user/ageInSeconds,beer/beerId,beer/ABV,beer/name
3.0,Male,American Double / Imperial Stout,825087847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,960908647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1133013847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1034431447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,874591447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1704290647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1317045847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1341932647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1018364647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,934898647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1005228247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,834246247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,1656428648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1199369047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1038924247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1016291047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1108825447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,949500248.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,1059404647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,915372247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,978012247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1119539047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,913730648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,906905047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1018623848.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1902841447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1713884647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1019228647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1269183848.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,826988647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,877529047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,941033047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1834581847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1416924247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1012745047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1827065047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,889628647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,921164647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,913903447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1640786647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.0,Male,American Double / Imperial Stout,1366815848.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,926694247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,913730648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1047481447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1526742247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,856278247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1111244647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1191765847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1195049047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1016982248.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1278774247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1135173847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Porter,836579047.0,36522,12.9,Founders Bourbon Maple Porter
4.0,Male,American Porter,1189001047.0,36522,12.9,Founders Bourbon Maple Porter
4.0,Male,American Porter,1978437847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1066053847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1898085847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1164377047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,835455847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,931273447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1087830248.0,7348,6.5,Founders Porter
4.5,Male,American Porter,912953047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,787413847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1111071847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1399993447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1231682647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1011708247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,956329447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1141311847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,870447847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,782661847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1195653847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1011621847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,874764247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,825174247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,984755048.0,7348,6.5,Founders Porter
4.0,Male,American Porter,994777448.0,7348,6.5,Founders Porter
3.5,Male,American Porter,935157847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,988211047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1851429847.0,7348,6.5,Founders Porter
3.5,Male,American Porter,858351847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1473170647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,955983847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1399388647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1591542247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,843055447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,912089047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,917186647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1146668648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1495724648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,851263447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,974642647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,865523048.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1045494248.0,7348,6.5,Founders Porter
4.5,Male,American Porter,873900247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,820073047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,924534248.0,7348,6.5,Founders Porter
4.0,Male,American Porter,790697047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,812988247.0,7348,6.5,Founders Porter
5.0,Male,American Porter,896108647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1025103847.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1120143847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,807548648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,784044247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1824818647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1177340647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,987519848.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1420985048.0,7348,6.5,Founders Porter
4.5,Male,American Porter,859215848.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1013958247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,939564248.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1080572647.0,7348,6.5,Founders Porter
3.0,Male,American Porter,1777129447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1137506648.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1187363047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1051542247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,842450647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,825087847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1228831447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,876578648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1080659047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1019833447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,883058648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1018364647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1204383847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1042639447.0,7348,6.5,Founders Porter
3.5,Male,American Porter,1019574247.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1217343847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,936799447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,929113447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1300201447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,895331047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1195653847.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1560438247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,855583448.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1220709847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,863535847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1218639847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,860252647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1080572647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,812383447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1235833447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,920819047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,913730648.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1021475047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1713884647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1495724647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1005919447.0,7348,6.5,Founders Porter
3.0,Male,American Porter,1319292247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,934898647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1100873047.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1096639447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,936885847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1306249447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1146841447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,926694247.0,7348,6.5,Founders Porter
5.0,Male,American Porter,879084247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,913903447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,834246247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,848585047.0,7348,6.5,Founders Porter
3.5,Male,American Porter,1037282647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,836579047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,948636247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1199369047.0,7348,6.5,Founders Porter
3.5,Male,American Porter,992012647.0,7348,6.5,Founders Porter
3.5,Male,American Porter,945957848.0,7348,6.5,Founders Porter
4.5,Male,American Porter,981813847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1051628647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1195394647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1146063847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,999439447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,820418648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1047740647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,893516647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,902588647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1908457447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1094306648.0,7348,6.5,Founders Porter
4.0,Male,American Porter,989852648.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1191765847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1186239847.0,7348,6.5,Founders Porter
3.5,Male,American Porter,959526247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1827065047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1037455447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1250694247.0,7348,6.5,Founders Porter
5.0,Female,American Porter,1107439447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1187363047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1021129447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1000476247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1042207447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,973519447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,994604647.0,7348,6.5,Founders Porter
3.5,Male,American Porter,856278247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,877269847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,998489047.0,7348,6.5,Founders Porter
4.5,Female,American Porter,1013090647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,999612247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1054393447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,920905447.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1087139047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1301756647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1119020647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1177254247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,966693847.0,7348,6.5,Founders Porter
5.0,Male,American Porter,926694247.0,7348,6.5,Founders Porter
4.0,Male,American Porter,936367447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,902156647.0,7348,6.5,Founders Porter
3.0,Male,American Porter,1205939047.0,7348,6.5,Founders Porter
3.0,Male,American Porter,1129903447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,889628647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1215529447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1813935847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1010239447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1170165847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1081091048.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1189778647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1153580647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1077375847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1041084248.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1623855847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1244300647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1090422248.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1036591447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1446818648.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1351346647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1368630247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1173625447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1019228647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1238511847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1291903447.0,7348,6.5,Founders Porter
4.0,Male,American Porter,843573847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1512050647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1094306647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1129471447.0,7348,6.5,Founders Porter
3.5,Male,American Porter,1256738647.0,7348,6.5,Founders Porter
4.5,Female,American Porter,1083164647.0,7348,6.5,Founders Porter
4.0,Male,American Porter,929372647.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1096639448.0,7348,6.5,Founders Porter
3.0,Male,American Porter,1007733847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1159797847.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1140534248.0,7348,6.5,Founders Porter
3.5,Male,American Porter,1189001047.0,7348,6.5,Founders Porter
5.0,Male,American Porter,1079103847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1565449447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1378562647.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1442585047.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1131631447.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1054998247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1563462247.0,7348,6.5,Founders Porter
4.5,Male,American Porter,848066648.0,7348,6.5,Founders Porter
4.5,Male,American Porter,1135173847.0,7348,6.5,Founders Porter
4.0,Male,American Porter,1274540647.0,7348,6.5,Founders Porter
4.0,Male,Oatmeal Stout,1908457447.0,16079,4.5,Founders Oatmeal Stout
4.0,Male,Oatmeal Stout,1125669847.0,16079,4.5,Founders Oatmeal Stout
4.0,Male,Oatmeal Stout,1159797847.0,16079,4.5,Founders Oatmeal Stout
4.5,Male,Oatmeal Stout,1178895847.0,16079,4.5,Founders Oatmeal Stout
4.5,Male,Oatmeal Stout,1189001047.0,16079,4.5,Founders Oatmeal Stout
5.0,Male,Oatmeal Stout,1079103847.0,16079,4.5,Founders Oatmeal Stout
4.5,Male,Fruit / Vegetable Beer,1129471447.0,40484,9.0,Founders Ambrosia Tart
5.0,Male,American Amber / Red Ale,1076681047.0,8679,4.9,Founders Red Eye Amber Ale
4.0,Male,American Amber / Red Ale,1000821847.0,8679,4.9,Founders Red Eye Amber Ale
4.5,Male,American Amber / Red Ale,1563462247.0,8679,4.9,Founders Red Eye Amber Ale
4.5,Female,Fruit / Vegetable Beer,867942247.0,53468,7.0,Founders Newaygo County Cherry
4.5,Male,Fruit / Vegetable Beer,1130421847.0,53468,7.0,Founders Newaygo County Cherry
1.5,Male,Fruit / Vegetable Beer,1159797847.0,53468,7.0,Founders Newaygo County Cherry
3.0,Male,Fruit / Vegetable Beer,1656428648.0,53468,7.0,Founders Newaygo County Cherry
4.5,Male,Fruit / Vegetable Beer,1080572647.0,53468,7.0,Founders Newaygo County Cherry
4.0,Male,Fruit / Vegetable Beer,834246247.0,53468,7.0,Founders Newaygo County Cherry
3.5,Male,English Bitter,1100786647.0,31487,4.2,Hop Bine Bitter (Organic)
4.5,Male,Extra Special / Strong Bitter (ESB),1331823847.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),920819047.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),1100873047.0,2572,4.8,Batemans XXXB
2.0,Male,Extra Special / Strong Bitter (ESB),792252247.0,2572,4.8,Batemans XXXB
3.5,Male,Extra Special / Strong Bitter (ESB),1021475047.0,2572,4.8,Batemans XXXB
3.0,Male,Extra Special / Strong Bitter (ESB),825087847.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),1351346647.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),935157847.0,2572,4.8,Batemans XXXB
3.5,Male,Extra Special / Strong Bitter (ESB),1137506648.0,2572,4.8,Batemans XXXB
3.0,Male,Extra Special / Strong Bitter (ESB),1445436248.0,2572,4.8,Batemans XXXB
4.5,Male,Extra Special / Strong Bitter (ESB),1244300647.0,2572,4.8,Batemans XXXB
4.5,Male,Extra Special / Strong Bitter (ESB),1195653847.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),963068647.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),1100786647.0,2572,4.8,Batemans XXXB
3.0,Male,Extra Special / Strong Bitter (ESB),1127397848.0,2572,4.8,Batemans XXXB
3.5,Male,Extra Special / Strong Bitter (ESB),1908457447.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),1323353047.0,2572,4.8,Batemans XXXB
4.0,Male,Extra Special / Strong Bitter (ESB),1204383847.0,2572,4.8,Batemans XXXB
4.0,Male,English Pale Ale,1301756647.0,5761,4.7,Bateman's Combined Harvest
3.0,Male,English Pale Ale,792252247.0,5761,4.7,Bateman's Combined Harvest
4.0,Male,English Pale Ale,1368284647.0,5761,4.7,Bateman's Combined Harvest
3.0,Male,English Pale Ale,825087847.0,5761,4.7,Bateman's Combined Harvest
4.5,Male,English Pale Ale,1351346647.0,5761,4.7,Bateman's Combined Harvest
4.5,Male,English Pale Ale,959871847.0,5761,4.7,Bateman's Combined Harvest
2.5,Male,English Pale Ale,1445436248.0,5761,4.7,Bateman's Combined Harvest
4.0,Male,English Pale Ale,963068647.0,5761,4.7,Bateman's Combined Harvest
4.5,Male,English Pale Ale,1531667047.0,5761,4.7,Bateman's Combined Harvest
2.0,Male,English Pale Ale,1100786647.0,5761,4.7,Bateman's Combined Harvest
3.0,Male,English Pale Ale,917186648.0,5761,4.7,Bateman's Combined Harvest
4.0,Male,English Bitter,1100786647.0,33698,4.2,Autumn Fall
4.0,Male,English Bitter,917186648.0,23599,4.2,Batemans VE Day Bitter
4.5,Male,Winter Warmer,1359900247.0,8203,5.0,Rosey Nosey
4.0,Male,Winter Warmer,1070892247.0,8203,5.0,Rosey Nosey
3.5,Male,Winter Warmer,1100786647.0,8203,5.0,Rosey Nosey
4.0,Male,Winter Warmer,917186648.0,8203,5.0,Rosey Nosey
4.0,Male,English Pale Ale,917186648.0,17160,5.0,Spring Breeze
4.0,Male,English Pale Mild Ale,1307459047.0,12754,3.9,Batemans Summer Swallow
2.5,Male,English Pale Mild Ale,1100786647.0,12754,3.9,Batemans Summer Swallow
3.0,Male,English Bitter,1298473447.0,68867,4.2,Willy's Crown Jewels
3.5,Male,English Porter,1298473447.0,14299,5.0,Dark Lord
2.5,Male,English Porter,1445436248.0,14299,5.0,Dark Lord
3.5,Male,English Pale Ale,935157847.0,26012,6.0,Victory Ale
3.0,Male,English Pale Ale,956329447.0,26012,6.0,Victory Ale
4.0,Male,English Pale Ale,1012313047.0,26012,6.0,Victory Ale
3.5,Male,English Pale Ale,1298473447.0,26012,6.0,Victory Ale
4.0,Male,English Pale Ale,1100786647.0,26012,6.0,Victory Ale
3.5,Male,Euro Pale Lager,884009048.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.0,Male,Euro Pale Lager,979481047.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.5,Male,Euro Pale Lager,905004248.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.0,Male,Euro Pale Lager,992703847.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
4.0,Male,Euro Pale Lager,1040825047.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.5,Male,Euro Pale Lager,1412345047.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
4.0,Male,Euro Pale Lager,1274540647.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.5,Male,Euro Pale Lager,1584543848.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
2.0,Male,Euro Pale Lager,1351346647.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
4.0,Male,Euro Pale Lager,1112022247.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
4.5,Male,Euro Pale Lager,1235833447.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.0,Male,Euro Pale Lager,1233410647.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
3.0,Male,Euro Pale Lager,1297346648.0,1542,5.5,Lezajsk 1525 Legendary Premium Lager
4.0,Male,American Pale Ale (APA),1044885847.0,18091,4.5,Three Nuns Ale
4.0,Male,American Pale Ale (APA),2058098647.0,18091,4.5,Three Nuns Ale
3.0,Male,Fruit / Vegetable Beer,1215788647.0,22450,5.5,Blackberry Scottish-Style
4.0,Male,Fruit / Vegetable Beer,1579701848.0,22450,5.5,Blackberry Scottish-Style
3.5,Male,Fruit / Vegetable Beer,1048518247.0,22450,5.5,Blackberry Scottish-Style
2.5,Male,Fruit / Vegetable Beer,2234185447.0,22450,5.5,Blackberry Scottish-Style
3.0,Male,Fruit / Vegetable Beer,1173798247.0,22450,5.5,Blackberry Scottish-Style
4.0,Male,Fruit / Vegetable Beer,1093701848.0,22450,5.5,Blackberry Scottish-Style
2.5,Male,Fruit / Vegetable Beer,1301756647.0,22450,5.5,Blackberry Scottish-Style
3.5,Male,Fruit / Vegetable Beer,1335452647.0,22450,5.5,Blackberry Scottish-Style
3.0,Male,Fruit / Vegetable Beer,1131631447.0,22450,5.5,Blackberry Scottish-Style
2.5,Male,Fruit / Vegetable Beer,1227967447.0,22450,5.5,Blackberry Scottish-Style
2.5,Male,Fruit / Vegetable Beer,1003586647.0,22450,5.5,Blackberry Scottish-Style
3.0,Male,Fruit / Vegetable Beer,1102601048.0,22450,5.5,Blackberry Scottish-Style
3.5,Male,Pumpkin Ale,929372647.0,13350,5.5,Pumpkin Ale
4.5,Male,Pumpkin Ale,1129471447.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1159797847.0,13350,5.5,Pumpkin Ale
3.0,Male,Pumpkin Ale,1676297048.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,939823447.0,13350,5.5,Pumpkin Ale
2.5,Male,Pumpkin Ale,1444658647.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1357999447.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,938354647.0,13350,5.5,Pumpkin Ale
2.5,Male,Pumpkin Ale,998489047.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,1335452647.0,13350,5.5,Pumpkin Ale
2.5,Male,Pumpkin Ale,1301756647.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,984841447.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,2234185447.0,13350,5.5,Pumpkin Ale
